formatted_cust_id,cust_numeric_suffix,cust_id_length,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,tenure_numeric,snapshot_month,balance_tier,account_status_desc,purchase_rank
CUST_10120,10120,6,680.195157,1.00000,1045.57,667.95,377.62,0.00,1.00000,0.58333,1.00000,0.00000,0,25,3000.00,552.43,207.72,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2161
CUST_10121,10121,6,223.763616,0.63636,2309.78,0.00,2309.78,0.00,0.58333,0.00000,0.50000,0.00000,0,12,6500.00,1206.81,99.37,0.33333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,968
CUST_10122,10122,6,1785.626943,1.00000,0.00,0.00,0.00,576.21,0.00000,0.00000,0.00000,0.25000,10,0,1800.00,687.69,2439.14,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10123,10123,6,54.933231,0.27273,495.00,0.00,495.00,0.00,0.16667,0.00000,0.16667,0.00000,0,2,7000.00,1969.85,147.05,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3440
CUST_10124,10124,6,2662.629852,1.00000,0.00,0.00,0.00,509.02,0.00000,0.00000,0.00000,0.33333,4,0,3000.00,932.42,709.21,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10125,10125,6,8504.876253,1.00000,6724.26,4100.08,2624.18,1686.60,1.00000,0.91667,1.00000,0.50000,10,85,17000.00,1888.76,2167.45,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,154
CUST_10126,10126,6,1464.324632,1.00000,1174.39,1174.39,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,8,9000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1971
CUST_10127,10127,6,2114.158683,1.00000,5580.85,0.00,5580.85,0.00,1.00000,0.00000,1.00000,0.00000,0,75,8500.00,3564.98,630.00,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,227
CUST_10128,10128,6,2876.396444,1.00000,0.00,0.00,0.00,998.85,0.00000,0.00000,0.00000,0.16667,2,0,3200.00,1065.43,1412.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10130,10130,6,14224.115410,1.00000,0.00,0.00,0.00,4614.43,0.00000,0.00000,0.00000,0.33333,9,0,19000.00,3066.61,3406.26,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_10131,10131,6,2392.917738,1.00000,12462.44,12462.44,0.00,0.00,0.91667,0.91667,0.00000,0.00000,0,217,2800.00,11628.72,2000.99,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,38
CUST_10132,10132,6,57.453201,0.75000,0.00,0.00,0.00,272.71,0.00000,0.00000,0.00000,0.12500,1,0,1200.00,385.85,84.70,0.16667,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,135
CUST_10133,10133,6,4245.855092,1.00000,1957.30,1077.30,880.00,0.00,0.83333,0.16667,0.58333,0.00000,0,19,5000.00,1004.35,1086.43,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1180
CUST_10134,10134,6,11167.234030,1.00000,150.64,150.64,0.00,8362.15,0.08333,0.08333,0.00000,0.50000,14,1,17000.00,2606.06,2894.08,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5038
CUST_10135,10135,6,69.405545,0.09091,0.00,0.00,0.00,2799.71,0.00000,0.00000,0.00000,0.08333,3,0,13000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_10136,10136,6,116.654149,0.27273,907.00,907.00,0.00,273.56,0.25000,0.25000,0.00000,0.08333,1,8,5000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2411
CUST_10137,10137,6,4637.848144,1.00000,1271.12,351.54,919.58,0.00,0.83333,0.25000,0.83333,0.00000,0,33,5000.00,1906.03,3572.28,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1840
CUST_10138,10138,6,24.284970,0.63636,250.60,0.00,250.60,0.00,0.58333,0.00000,0.50000,0.00000,0,7,3000.00,319.76,173.63,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4500
CUST_10139,10139,6,9354.060450,1.00000,796.33,796.33,0.00,13748.47,0.08333,0.08333,0.00000,0.66667,16,1,13000.00,10664.66,2600.88,0.08333,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,2630
CUST_10140,10140,6,231.108995,1.00000,440.00,0.00,440.00,0.00,0.91667,0.00000,0.91667,0.00000,0,22,4000.00,554.12,185.09,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3642
CUST_10141,10141,6,1562.633343,1.00000,1330.62,1169.63,160.99,0.00,0.50000,0.16667,0.25000,0.00000,0,8,2000.00,1020.78,709.61,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1760
CUST_10142,10142,6,2494.868559,1.00000,5491.79,1390.50,4101.29,0.00,1.00000,0.50000,1.00000,0.00000,0,52,17000.00,1015.31,615.92,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,233
CUST_10143,10143,6,706.132889,1.00000,897.86,714.52,183.34,586.27,0.91667,0.33333,0.91667,0.25000,3,18,1200.00,972.36,184.52,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2435
CUST_10144,10144,6,19043.138560,1.00000,22009.92,9449.07,12560.85,0.00,1.00000,0.75000,1.00000,0.00000,0,216,18000.00,23018.58,18621.01,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,18
CUST_10145,10145,6,2235.103331,1.00000,720.60,720.60,0.00,723.31,1.00000,1.00000,0.00000,0.08333,1,12,2500.00,1061.29,689.12,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2785
CUST_10146,10146,6,947.130810,1.00000,197.06,148.66,48.40,0.00,0.33333,0.25000,0.16667,0.00000,0,5,1000.00,492.20,509.38,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4804
CUST_10147,10147,6,764.042156,0.81818,0.00,0.00,0.00,1307.10,0.00000,0.00000,0.00000,0.16667,3,0,7500.00,1566.81,172.96,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_10148,10148,6,5347.814547,1.00000,0.00,0.00,0.00,4002.35,0.00000,0.00000,0.00000,0.50000,9,0,7000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_10149,10149,6,10598.467770,1.00000,2084.48,1300.48,784.00,0.00,0.66667,0.41667,0.58333,0.00000,0,13,21500.00,3219.62,3068.13,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,1099
CUST_10150,10150,6,2163.678757,1.00000,5779.36,3436.53,2342.83,0.00,1.00000,1.00000,1.00000,0.00000,0,97,6500.00,4416.41,546.44,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,207
CUST_10151,10151,6,3057.400553,1.00000,1025.00,1025.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,2,7500.00,698.85,819.68,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2196
CUST_10152,10152,6,19.354559,0.90909,689.70,0.00,689.70,0.00,0.83333,0.00000,0.83333,0.00000,0,10,10000.00,746.69,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2855
CUST_10153,10153,6,264.811595,1.00000,28.65,28.65,0.00,384.26,0.08333,0.08333,0.00000,0.08333,1,1,9000.00,1235.63,194.32,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5875
CUST_10154,10154,6,1108.222530,0.90909,944.96,164.96,780.00,0.00,0.50000,0.25000,0.41667,0.00000,0,9,1500.00,1955.20,992.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2347
CUST_10155,10155,6,906.573724,1.00000,1039.20,80.00,959.20,103.10,0.83333,0.08333,0.83333,0.08333,1,11,13500.00,1855.24,468.20,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2174
CUST_10156,10156,6,7679.629040,1.00000,4059.93,0.00,4059.93,555.47,0.58333,0.00000,0.50000,0.16667,7,14,7000.00,3685.61,12854.94,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,420
CUST_10157,10157,6,1523.911458,1.00000,4075.37,3322.28,753.09,0.00,1.00000,1.00000,1.00000,0.00000,0,31,6500.00,2254.26,329.30,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,415
CUST_10158,10158,6,49.206256,1.00000,870.24,0.00,870.24,0.00,1.00000,0.00000,1.00000,0.00000,0,24,8000.00,835.84,193.01,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2482
CUST_10159,10159,6,13673.079610,1.00000,9792.23,3959.81,5832.42,2444.45,1.00000,0.75000,1.00000,0.75000,26,216,20000.00,11717.31,6042.39,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,71
CUST_10160,10160,6,106.455975,0.63636,2463.12,789.53,1673.59,0.00,1.00000,0.50000,1.00000,0.00000,0,46,4000.00,2573.72,95.34,0.63636,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,881
CUST_10161,10161,6,119.760904,0.36364,1859.34,0.00,1859.34,0.00,0.33333,0.00000,0.25000,0.00000,0,4,20000.00,3104.28,288.90,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1252
CUST_10162,10162,6,5837.105453,1.00000,3488.49,3262.25,226.24,3303.15,1.00000,1.00000,0.50000,0.75000,15,46,7900.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,540
CUST_10163,10163,6,1734.510004,1.00000,0.00,0.00,0.00,66.28,0.00000,0.00000,0.00000,0.16667,2,0,1800.00,363.47,2828.00,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10164,10164,6,2765.748281,1.00000,7283.31,5087.31,2196.00,0.00,1.00000,1.00000,0.66667,0.00000,0,77,11000.00,14373.39,1058.13,0.25000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,136
CUST_10165,10165,6,1046.370410,1.00000,295.00,295.00,0.00,93.58,0.08333,0.08333,0.00000,0.08333,1,2,1200.00,439.41,362.84,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4281
CUST_10166,10166,6,2737.367678,1.00000,0.00,0.00,0.00,429.69,0.00000,0.00000,0.00000,0.41667,5,0,3000.00,778.83,721.80,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10167,10167,6,4014.818167,1.00000,0.00,0.00,0.00,988.36,0.00000,0.00000,0.00000,0.08333,1,0,8500.00,1009.19,1177.15,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10168,10168,6,871.568977,1.00000,648.22,115.00,533.22,0.00,1.00000,0.08333,1.00000,0.00000,0,27,1200.00,1110.89,208.30,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2966
CUST_10169,10169,6,1610.040203,1.00000,557.19,525.64,31.55,0.00,0.25000,0.08333,0.16667,0.00000,0,5,4000.00,422.71,616.01,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3214
CUST_10170,10170,6,114.593817,1.00000,469.98,0.00,469.98,0.00,1.00000,0.00000,0.83333,0.00000,0,6,1000.00,367.11,86.10,0.50000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,54
CUST_10171,10171,6,5800.587339,1.00000,0.00,0.00,0.00,369.95,0.00000,0.00000,0.00000,0.08333,1,0,6500.00,1346.37,1972.53,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_10172,10172,6,823.103926,0.36364,131.64,0.00,131.64,0.00,1.00000,0.00000,1.00000,0.00000,0,12,8000.00,2916.07,243.20,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5159
CUST_10173,10173,6,595.677343,1.00000,5078.14,4330.53,747.61,1424.44,0.91667,0.66667,0.75000,0.08333,1,42,15000.00,4756.65,241.89,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,275
CUST_10174,10174,6,1128.124563,1.00000,924.60,0.00,924.60,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,1202.71,1747.04,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2379
CUST_10175,10175,6,349.441102,1.00000,1975.40,1393.50,581.90,0.00,0.66667,0.41667,0.33333,0.00000,0,17,4000.00,1795.01,167.22,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1164
CUST_10176,10176,6,840.804076,0.66667,0.00,0.00,0.00,3671.78,0.00000,0.00000,0.00000,0.22222,5,0,4000.00,3621.27,193.17,0.00000,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,119
CUST_10177,10177,6,975.942008,1.00000,10221.35,7141.38,3079.97,1620.69,1.00000,1.00000,0.83333,0.58333,18,130,10500.00,10693.50,347.64,0.75000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,65
CUST_10178,10178,6,23.111088,0.36364,300.00,0.00,300.00,0.00,0.25000,0.00000,0.16667,0.00000,0,3,12500.00,291.95,43.45,0.18182,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4247
CUST_10179,10179,6,2187.732265,0.85714,0.00,0.00,0.00,3905.33,0.00000,0.00000,0.00000,0.28571,9,0,3000.00,1423.79,461.37,0.20000,7,7,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,130
CUST_10180,10180,6,11972.011040,1.00000,5715.00,4685.54,1029.46,1626.35,1.00000,1.00000,1.00000,0.16667,3,90,14000.00,4639.51,3192.31,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,214
CUST_10181,10181,6,1608.451822,1.00000,0.00,0.00,0.00,205.74,0.00000,0.00000,0.00000,0.16667,2,0,1800.00,470.57,408.80,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10182,10182,6,1872.926275,1.00000,766.61,766.61,0.00,1017.12,0.83333,0.83333,0.00000,0.25000,5,12,2300.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2699
CUST_10183,10183,6,2933.240476,1.00000,0.00,0.00,0.00,2040.43,0.00000,0.00000,0.00000,0.58333,13,0,3000.00,2431.58,1739.75,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10184,10184,6,336.799916,1.00000,3535.80,1614.70,1921.10,0.00,1.00000,0.41667,0.91667,0.00000,0,44,20000.00,2814.23,186.23,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,527
CUST_10185,10185,6,36.236312,0.45455,256.11,0.00,256.11,0.00,0.41667,0.00000,0.41667,0.00000,0,5,5300.00,831.38,189.04,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4480
CUST_10186,10186,6,903.297810,1.00000,2697.48,150.50,2546.98,0.00,1.00000,0.33333,1.00000,0.00000,0,39,2500.00,1686.20,303.36,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,770
CUST_10187,10187,6,0.000000,0.00000,23.00,0.00,23.00,0.00,0.08333,0.00000,0.08333,0.00000,0,1,5000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5900
CUST_10188,10188,6,2881.253586,1.00000,117.00,0.00,117.00,17661.49,0.25000,0.00000,0.16667,0.75000,28,3,4500.00,17301.83,931.62,0.16667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5248
CUST_10189,10189,6,5.465999,0.09091,196.81,173.00,23.81,0.00,0.08333,0.08333,0.08333,0.00000,0,3,12000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4807
CUST_10190,10190,6,117.442684,1.00000,653.73,493.00,160.73,0.00,0.66667,0.41667,0.41667,0.00000,0,15,10000.00,441.59,136.83,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2953
CUST_10191,10191,6,168.522709,0.81818,2009.05,0.00,2009.05,0.00,0.83333,0.00000,0.75000,0.00000,0,22,1200.00,2612.76,197.64,0.14286,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1144
CUST_10192,10192,6,1706.014379,1.00000,147.78,0.00,147.78,1657.09,0.16667,0.00000,0.16667,0.25000,4,2,6000.00,1186.06,374.60,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5067
CUST_10193,10193,6,874.583247,1.00000,516.54,159.07,357.47,0.00,1.00000,0.33333,0.91667,0.00000,0,30,900.00,579.75,693.89,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3366
CUST_10194,10194,6,861.001207,1.00000,969.56,969.56,0.00,446.23,0.41667,0.41667,0.00000,0.08333,1,6,2400.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2298
CUST_10196,10196,6,966.251742,1.00000,311.45,311.45,0.00,955.96,0.33333,0.33333,0.00000,0.08333,1,15,1500.00,277.52,286.30,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4209
CUST_10197,10197,6,38.615644,0.72727,280.40,280.40,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,3,6150.00,254.39,55.80,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4350
CUST_10198,10198,6,189.687964,1.00000,66.14,66.14,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,2,6000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5598
CUST_10199,10199,6,40.417255,0.36364,79.20,79.20,0.00,1631.58,0.08333,0.08333,0.00000,0.08333,1,1,4000.00,1647.88,24.82,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5506
CUST_10200,10200,6,5462.897068,1.00000,1453.32,0.00,1453.32,0.00,0.50000,0.00000,0.50000,0.00000,0,18,16500.00,1382.27,1755.25,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,1623
CUST_10201,10201,6,3983.923705,1.00000,756.54,756.54,0.00,0.00,0.50000,0.50000,0.00000,0.00000,0,15,4000.00,1110.87,1431.20,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2721
CUST_10202,10202,6,5588.846272,1.00000,3507.35,603.75,2903.60,0.00,0.91667,0.16667,0.83333,0.00000,0,34,11500.00,1412.60,1825.18,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,535
CUST_10203,10203,6,281.170378,0.81818,3163.69,56.80,3106.89,0.00,0.75000,0.08333,0.66667,0.00000,0,36,8000.00,2422.91,187.05,0.88889,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,620
CUST_10204,10204,6,130.251538,0.90909,1343.19,1082.79,260.40,0.00,1.00000,1.00000,0.58333,0.00000,0,33,15000.00,1043.56,182.43,0.54546,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1746
CUST_10205,10205,6,1973.814964,1.00000,873.00,873.00,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,5,8000.00,541.72,762.68,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2479
CUST_10206,10206,6,5698.539876,1.00000,47.55,0.00,47.55,2039.53,0.16667,0.00000,0.16667,0.75000,14,2,6000.00,2976.58,3463.17,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5748
CUST_10207,10207,6,43.103899,0.45455,370.00,370.00,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,2,23000.00,1212.05,68.73,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3930
CUST_10208,10208,6,566.546048,0.90909,405.75,313.75,92.00,1044.65,0.50000,0.16667,0.41667,0.33333,6,12,2000.00,1249.84,313.05,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3781
CUST_10209,10209,6,24.527253,0.90909,261.64,0.00,261.64,0.00,0.83333,0.00000,0.83333,0.00000,0,10,4000.00,376.76,169.78,0.81818,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4452
CUST_10211,10211,6,8350.145568,1.00000,1989.28,842.80,1146.48,893.76,0.33333,0.16667,0.16667,0.08333,2,8,14000.00,4720.90,2557.04,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,1156
CUST_10212,10212,6,4559.779234,1.00000,10848.50,8208.00,2640.50,0.00,1.00000,0.66667,1.00000,0.00000,0,123,7500.00,9423.72,2925.28,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,58
CUST_10213,10213,6,2.677130,0.09091,43.39,0.00,43.39,0.00,0.08333,0.00000,0.08333,0.00000,0,1,4000.00,130.11,29.70,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5792
CUST_10214,10214,6,1570.682346,1.00000,645.32,645.32,0.00,1665.33,0.16667,0.16667,0.00000,0.41667,9,2,1800.00,2591.39,808.22,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2974
CUST_10215,10215,6,7201.736985,1.00000,987.10,862.10,125.00,5468.62,0.33333,0.33333,0.08333,0.25000,16,9,10500.00,1941.54,2391.99,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,2272
CUST_10216,10216,6,6467.885013,1.00000,1464.14,978.71,485.43,3947.87,0.83333,0.58333,0.66667,0.41667,10,23,11500.00,1658.56,1887.41,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,1611
CUST_10217,10217,6,64.080909,0.45455,927.00,600.00,327.00,0.00,0.25000,0.08333,0.16667,0.00000,0,4,5000.00,1260.16,59.04,0.22222,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2376
CUST_10218,10218,6,5635.860679,1.00000,393.62,153.72,239.90,5933.47,0.91667,0.91667,0.16667,0.75000,24,15,10000.00,1919.63,1731.55,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,3838
CUST_10219,10219,6,3670.505960,1.00000,965.50,876.13,89.37,0.00,0.50000,0.50000,0.08333,0.00000,0,9,7500.00,1034.93,941.50,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2307
CUST_10220,10220,6,2458.376257,0.81818,0.00,0.00,0.00,102.28,0.00000,0.00000,0.00000,0.08333,1,0,7500.00,4543.63,647.21,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_10221,10221,6,768.004936,1.00000,336.41,336.41,0.00,0.00,0.75000,0.75000,0.00000,0.00000,0,9,6000.00,947.70,217.03,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4084
CUST_10222,10222,6,75.647479,0.72727,540.00,0.00,540.00,0.00,0.25000,0.00000,0.16667,0.00000,0,3,4000.00,548.97,48.66,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3284
CUST_10223,10223,6,2.433254,0.18182,36.00,0.00,36.00,0.00,0.16667,0.00000,0.08333,0.00000,0,2,7500.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5827
CUST_10224,10224,6,1121.730896,1.00000,878.52,103.10,775.42,197.65,1.00000,0.16667,0.91667,0.08333,1,39,1500.00,542.84,471.50,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2469
CUST_10226,10226,6,7.568090,0.54546,144.26,67.08,77.18,0.00,0.33333,0.08333,0.16667,0.00000,0,7,11500.00,134.71,75.52,0.11111,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5092
CUST_10227,10227,6,2053.441598,1.00000,493.85,441.35,52.50,1738.33,0.50000,0.33333,0.25000,0.83333,16,10,2000.00,2795.06,2661.32,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3446
CUST_10228,10228,6,2422.311938,1.00000,4490.69,3456.25,1034.44,188.78,1.00000,0.91667,1.00000,0.08333,1,52,8500.00,5763.67,582.59,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,347
CUST_10229,10229,6,9047.621884,1.00000,11188.62,6099.16,5089.46,0.00,1.00000,0.75000,1.00000,0.00000,0,151,10000.00,11994.42,8517.26,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,54
CUST_10230,10230,6,3061.213971,1.00000,1829.20,1792.70,36.50,0.00,1.00000,1.00000,0.08333,0.00000,0,17,7000.00,971.23,985.95,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1284
